Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2024-03-10,,Serie A,Matchweek 28,Sun,Away,,,,Napoli,,,,,,,,Head-to-Head,
2024-03-17,,Serie A,Matchweek 29,Sun,Away,,,,Udinese,,,,,,,,Head-to-Head,
2024-03-30,,Serie A,Matchweek 30,Sat,Home,,,,Monza,,,,,,,,Head-to-Head,
2024-04-07,,Serie A,Matchweek 31,Sun,Away,,,,Empoli,,,,,,,,Head-to-Head,
2024-04-14,,Serie A,Matchweek 32,Sun,Home,,,,Juventus,,,,,,,,Head-to-Head,
2024-04-21,,Serie A,Matchweek 33,Sun,Home,,,,Frosinone,,,,,,,,Head-to-Head,
2024-04-28,,Serie A,Matchweek 34,Sun,Away,,,,Inter,,,,,,,,Head-to-Head,
2024-05-05,,Serie A,Matchweek 35,Sun,Home,,,,Bologna,,,,,,,,Head-to-Head,
2024-05-12,,Serie A,Matchweek 36,Sun,Away,,,,Hellas Verona,,,,,,,,Head-to-Head,
2024-05-19,,Serie A,Matchweek 37,Sun,Home,,,,Milan,,,,,,,,Head-to-Head,
2024-05-26,,Serie A,Matchweek 38,Sun,Away,,,,Atalanta,,,,,,,,Head-to-Head,
