Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2024-03-17,,Serie A,Matchweek 29,Sun,Home,,,,Bologna,,,,,,,,Head-to-Head,
2024-03-30,,Serie A,Matchweek 30,Sat,Away,,,,Inter,,,,,,,,Head-to-Head,
2024-04-07,,Serie A,Matchweek 31,Sun,Home,,,,Torino,,,,,,,,Head-to-Head,
2024-04-14,,Serie A,Matchweek 32,Sun,Away,,,,Lecce,,,,,,,,Head-to-Head,
2024-04-21,,Serie A,Matchweek 33,Sun,Home,,,,Napoli,,,,,,,,Head-to-Head,
2024-04-28,,Serie A,Matchweek 34,Sun,Away,,,,Atalanta,,,,,,,,Head-to-Head,
2024-05-05,,Serie A,Matchweek 35,Sun,Home,,,,Frosinone,,,,,,,,Head-to-Head,
2024-05-12,,Serie A,Matchweek 36,Sun,Away,,,,Lazio,,,,,,,,Head-to-Head,
2024-05-19,,Serie A,Matchweek 37,Sun,Away,,,,Udinese,,,,,,,,Head-to-Head,
2024-05-26,,Serie A,Matchweek 38,Sun,Home,,,,Roma,,,,,,,,Head-to-Head,
